status;time;card_type;city;amount;id
fail;23/9/2025 8:08;Master-Card;TEHRAN;900000.0;53
fail;16/9/2025 4:04;Visa;Isfahan;450000.0;48
success;12/9/2025 1:01;MasterCard;Isfahan;100.5;31
success;17/9/2025 14:02;MastCard;THR;1387769.0;37
success;16/9/2025 21:23;MasterCard;Karaj;12345.0;28
success;12/9/2025 4:40;Visa;Karaj;471227.0;31
success;8/9/2025 4:40;Visa;Tabriz;0.0;70
success;20/9/2025 18:45;Master-Card;karaj;120000.0;14
success;3/9/2025 7:32;MasterCard;Qom;-5000.0;88
fail;16/9/2025 12:44;Vsa;Mashhad;200000.0;16
Success;30/9/2025 19:40;Amex;THR;100000.0;25
fail;13/9/2025 19:51;Master Card;Isfahan;-999999.0;39
fail;23/9/2025 19:19;nan;Shiraz;1768588.0;66
success;28/9/2025 2:30;MasterCard;Mashhad;583952.0;38
success;19/9/2025 18:00;Discover;Qom;177050.0;41
fail;8/9/2025 6:06;Amex;Tehran;914465.0;99
fail;22/9/2025 16:16;MastCard;Mashhad;1768588.0;40
success;5/9/2025 19:40;MasterCard;Qom;123456.0;64
FAIL;20/9/2025 5:23;Vsa;Mashhad;-5000.0;90
success;8/9/2025 2:54;Visa;karaj;63489.0;16
success;24/9/2025 21:23;Discover;Tabriz;333333.0;82
fail;12/9/2025 14:02;MastCard;THR;471227.0;77
fail;1/9/2025 22:27;Discover;Isfahan;-999999.0;59
fail;25/9/2025 8:08;MasterCard;Karaj;177050.0;92
fail;30/9/2025 2:37;VISA;Tehran;0.0;99
success;21/9/2025 9:09;Amex;Tehran;976246.0;11
fail;20/9/2025 11:11;Master Card;Ahvaz;419089.0;1
fail;6/9/2025 8:08;MastCard;Tehran;914282.0;13
success;22/9/2025 2:30;MastCard;Tehran ;205000.0;30
failed;18/9/2025 2:30;Amex;Tehran;443463.0;69
Success;8/9/2025 23:59;Visa;TEHRAN;1050805.0;18
success;7/9/2025 11:11;MasterCard;Mashhad;1158713.0;78
fail;1/9/2025 4:40;Discover;Qom;583952.0;13
success;21/9/2025 9:00;visa;Tehran;0.0;32
fail;16/9/2025 17:17;Discover;Isfahan;200000.0;71
success;12/9/2025 2:30;Visa;Tehran;1578078.0;72
success;6/9/2025 8:59;Amex;Mashhad;555555.0;50
success;20/9/2025 12:12;MasterCard;Qom;1768588.0;71
Success;2/9/2025 9:09;Visa;Karaj;471227.0;80
success;29/9/2025 1:01;Visa;THR;63489.0;31
success;14/9/2025 12:12;Vsa;Mashhad;300000.0;51
fail;4/9/2025 20:20;MasterCard;Tabriz;914465.0;27
Success;1/9/2025 4:40;Visa;Isfahan;5000.0;60
fail;23/9/2025 2:20;MasterCard;karaj;177050.0;33
failed;18/9/2025 21:21;Discover;Tehran;850000.0;53
fail;13/9/2025 7:32;Visa;Shiraz;123456.0;94
fail;2/9/2025 19:29;Master Card;Tehran;343679.0;72
failed;9/9/2025 8:59;Discover;Tabriz;177050.0;33
fail;21/9/2025 14:00;Visa;Qom;1158713.0;41
failed;2/9/2025 14:55;VISA;Mashhad;5000.0;19
fail;27/9/2025 22:27;Vsa;Mashhad;419089.0;85
failed;25/9/2025 5:56;Discover;Shiraz;1578078.0;41
success;9/9/2025 4:15;MasterCard;Tabriz;850000.0;85
success;1/9/2025 2:30;Master-Card;Tabriz;0.0;90
fail;11/9/2025 21:21;Discover;Karaj;-5000.0;42
fail;3/9/2025 7:07;Amex;Qom;123456.0;23
failed;20/9/2025 15:45;MasterCard;Tehran;1050805.0;75
fail;30/9/2025 14:55;MasterCard;Shiraz;976246.0;33
fail;23/9/2025 11:11;Amex;Shiraz;-5000.0;20
success;26/9/2025 23:59;MasterCard;Tehran;9999999999.0;25
success;4/9/2025 8:08;Visa;Ahvaz;1782689.0;91
fail;18/9/2025 12:44;Vsa;Mashhad;9999999999.0;52
fail;23/9/2025 1:01;Visa;Tabriz;300000.0;12
fail;6/9/2025 19:51;MasterCard;Qom;976246.0;32
failed;3/9/2025 2:37;Amex;Qom;914465.0;33
fail;22/9/2025 12:12;MastCard;TEHRAN;1768588.0;74
FAIL;11/9/2025 11:11;MasterCard;Karaj;545116.0;68
fail;15/9/2025 0:00;MastCard;Tabriz;200000.0;15
fail;22/9/2025 1:01;Visa;Tehran;1578078.0;51
success;28/9/2025 16:16;Amex;THR;100.5;6
fail;5/9/2025 2:20;Vsa;karaj;1463119.0;92
success;20/9/2025 18:12;Master-Card;Tehran;1502601.0;69
failed;10/9/2025 2:54;Amex;Tehran;900000.0;69
fail;12/9/2025 14:55;Discover;Karaj;419089.0;82
failed;15/9/2025 10:05;Visa;Karaj;1305967.0;93
fail;17/9/2025 21:10;Discover;Tehran;0.0;35
fail;10/9/2025 19:51;MasterCard;Shiraz;-5000.0;87
fail;6/9/2025 2:54;Visa;Tabriz;343679.0;34
Success;18/9/2025 9:00;Master Card;Tabriz;-5000.0;63
fail;13/9/2025 4:15;Master-Card;Tabriz;-5000.0;68
failed;3/9/2025 12:44;Visa;Mashhad;1305967.0;18
success;30/9/2025 15:45;Amex;Ahvaz;976246.0;26
fail;24/9/2025 2:54;Vsa;Mashhad;1000.0;87
success;10/9/2025 3:27;Discover;Tabriz;-5000.0;98
failed;30/9/2025 19:51;MasterCard;THR;0.0;61
success;14/9/2025 23:59;MasterCard;Tehran;0.0;78
success;6/9/2025 5:23;Visa;Ahvaz;0.0;96
failed;3/9/2025 3:27;Amex;Ahvaz;650000.0;74
fail;16/9/2025 6:06;visa;Tabriz;555555.0;89
Success;7/9/2025 0:00;Discover;Tehran;471227.0;85
failed;20/9/2025 2:24;Amex;THR;650000.0;48
success;14/9/2025 10:48;Discover;Qom;914282.0;72
failed;9/9/2025 7:07;Master-Card;Tehran;12345.0;97
success;15/9/2025 7:07;Master-Card;TEHRAN;585954.0;31
success;21/9/2025 8:08;Visa;Isfahan;1472823.0;34
success;3/9/2025 9:09;Master-Card;Isfahan;-999999.0;88
fail;2/9/2025 2:24;Visa;Shiraz;0.0;90
success;27/9/2025 19:40;Visa;Shiraz;1578078.0;7
fail;2/9/2025 17:07;Amex;Isfahan;-5000.0;83
success;3/9/2025 18:00;Discover;Tehran;100.5;7
fail;18/9/2025 8:08;MasterCard;Qom;-5000.0;47
fail;14/9/2025 13:10;Amex;Shiraz;0.0;8
fail;20/9/2025 23:59;Visa;THR;-5000.0;78
failed;18/9/2025 8:08;Discover;Mashhad;9999999999.0;1
fail;10/9/2025 3:00;MasterCard;Shiraz;0.0;77
success;25/9/2025 5:56;Discover;Tehran;-5000.0;3
fail;2/9/2025 0:00;Visa;TEHRAN;914282.0;53
success;25/9/2025 21:23;Visa;Tabriz;200000.0;93
fail;29/9/2025 9:00;Vsa;Shiraz;1578078.0;38
fail;22/9/2025 6:30;nan;TEHRAN;50200.0;51
success;1/9/2025 14:55;Visa;karaj;545116.0;15
success;4/9/2025 8:59;Discover;Shiraz;1427657.0;67
fail;14/9/2025 6:06;Amex;Karaj;-5000.0;64
success;1/9/2025 1:51;Master Card;TEHRAN;-1.0;68
failed;14/9/2025 12:12;Discover;karaj;-999999.0;5
fail;16/9/2025 3:27;Master-Card;Shiraz;900000.0;91
fail;22/9/2025 2:30;MasterCard;Shiraz;914465.0;90
success;14/9/2025 8:08;Master Card;Tehran;100.5;10
fail;29/9/2025 23:59;Visa;Mashhad;-5000.0;8
succeed;20/9/2025 17:17;VISA;Tabriz;1502601.0;12
success;3/9/2025 1:01;MasterCard;Isfahan;914282.0;64
success;3/9/2025 10:48;Master Card;Shiraz;0.0;59
success;9/9/2025 2:30;MasterCard;Tehran;0.0;67
success;6/9/2025 11:11;MasterCard;Tehran;0.0;92
fail;25/9/2025 9:00;Vsa;Isfahan;976246.0;50
Success;13/9/2025 1:01;MastCard;Tabriz;177050.0;23
success;21/9/2025 18:45;Amex;Isfahan;1768588.0;40
fail;2/9/2025 20:20;MasterCard;tehr@n;1782689.0;98
success;8/9/2025 6:30;Vsa;Karaj;-5000.0;78
fail;21/9/2025 17:07;Master Card;Tabriz;9999999999.0;88
fail;2/9/2025 10:48;Visa;Tehran;100.5;96
success;4/9/2025 2:30;Amex;Shiraz;1463119.0;77
success;25/9/2025 10:05;Master-Card;Shiraz;177050.0;76
success;15/9/2025 8:08;Amex;Mashhad;412308.0;100
fail;4/9/2025 19:19;Vsa;Tabriz;419089.0;18
success;13/9/2025 2:37;Master-Card;Tehran;1502601.0;21
fail;28/9/2025 13:10;MastCard;Tabriz;471227.0;1
success;12/9/2025 13:13;MastCard;Mashhad;-999999.0;38
success;28/9/2025 11:11;VISA;Ahvaz;545116.0;41
success;13/9/2025 20:20;Master-Card;THR;-5000.0;42
failed;14/9/2025 7:08;Vsa;Isfahan;0.0;9
failed;20/9/2025 18:12;Visa;Ahvaz;471227.0;23
succeed;18/9/2025 19:19;Discover;nan;914465.0;78
FAIL;29/9/2025 16:40;Amex;Karaj;-999999.0;11
success;28/9/2025 16:40;MastCard;Karaj;1.0;71
Success;6/9/2025 20:20;Discover;TEHRAN;850000.0;31
failed;29/9/2025 4:40;Visa;Isfahan;100000.0;89
success;11/9/2025 22:27;Discover;Tehran;419089.0;26
fail;30/9/2025 18:12;Vsa;ThRan;343679.0;30
fail;2/9/2025 5:23;Master-Card;Mashhad;0.0;34
failed;28/9/2025 9:09;nan;Ahvaz;583952.0;46
success;23/9/2025 10:05;Discover;karaj;914282.0;69
failed;19/9/2025 8:08;Discover;Isfahan;1387769.0;5
fail;19/9/2025 1:51;MasterCard;Qom;1768588.0;61
fail;5/9/2025 8:08;Discover;Qom;1050805.0;83
success;19/9/2025 2:37;Amex;Tabriz;-5000.0;38
Success;2/9/2025 4:04;Discover;Tehran;1782689.0;28
fail;10/9/2025 12:44;Visa;Qom;412308.0;26
failed;25/9/2025 2:30;MasterCard;Tehran;850000.0;61
failed;2/9/2025 14:11;Visa;Isfahan;0.0;23
fail;30/9/2025 18:00;Visa;Tehran;100.5;46
fail;11/9/2025 14:30;MasterCard;Karaj;12345.0;30
fail;18/9/2025 0:00;Visa;THR;-5000.0;67
fail;29/9/2025 16:40;MasterCard;Qom;177050.0;93
success;24/9/2025 1:51;Discover;Isfahan;1768588.0;33
fail;15/9/2025 14:02;Amex;nan;1305967.0;3
fail;9/9/2025 20:33;visa;Tehran;0.0;69
failed;23/9/2025 21:10;Amex;Tabriz;343679.0;83
success;19/9/2025 6:30;Amex;Tabriz;177050.0;42
success;9/9/2025 18:12;nan;Isfahan;177050.0;62
fail;3/9/2025 2:24;Discover;Tabriz;0.0;58
failed;21/9/2025 7:07;Visa;Tabriz;1578078.0;57
failed;9/9/2025 0:00;Discover;Tabriz;250000.0;1
success;28/9/2025 5:56;MasterCard;Mashhad;5000.0;73
Success;30/9/2025 15:45;Amex;Isfahan;123456.0;60
failed;14/9/2025 14:11;Visa;Shiraz;5000.0;69
success;19/9/2025 16:16;Master-Card;Mashhad;976246.0;59
success;7/9/2025 5:23;Visa;Tehran;-5000.0;46
fail;16/9/2025 4:40;Master-Card;karaj;177050.0;34
fail;16/9/2025 5:23;Master Card;Mashhad;650000.0;98
fail;28/9/2025 23:59;visa;Tehran;1472823.0;25
fail;1/9/2025 15:45;Vsa;Tehran;419089.0;42
fail;4/9/2025 12:34;Visa;Ahvaz;200000.0;29
failed;4/9/2025 0:00;MastCard;Karaj;850000.0;25
fail;7/9/2025 9:09;Visa;Mashhad;914465.0;54
FAIL;8/9/2025 19:40;Master-Card;Tabriz;177050.0;73
success;17/9/2025 2:20;Discover;Mashhad;1502601.0;67
fail;5/9/2025 21:23;Discover;Shiraz;100.5;15
success;7/9/2025 8:08;nan;THR;650000.0;4
fail;28/9/2025 11:11;Visa;Qom;250000.0;38
succeed;20/9/2025 15:45;Visa;Tabriz;1782689.0;20
failed;29/9/2025 11:11;MasterCard;Tehran;100.5;23
fail;20/9/2025 14:11;MastCard;Tehran;0.0;37
Success;4/9/2025 21:10;Amex;Shiraz;471227.0;62
success;28/9/2025 3:27;MastCard;Tehran;585954.0;8
fail;6/9/2025 14:11;Master-Card;Mashhad;443463.0;37
success;7/9/2025 3:00;Visa;Karaj;1578078.0;45
success;18/9/2025 2:37;MasterCard;Tabriz;914282.0;98
fail;5/9/2025 10:48;MastCard;Shiraz;1768588.0;33
success;20/9/2025 4:40;Amex;Qom;583952.0;7
fail;30/9/2025 6:06;MasterCard;Isfahan;471227.0;22
success;29/9/2025 8:59;Visa;TEHRAN;0.0;5
fail;3/9/2025 19:40;Visa;Karaj;450000.0;15
FAIL;7/9/2025 2:30;Visa;Isfahan;1578078.0;21
success;27/9/2025 2:37;Discover;Ahvaz;1768588.0;90
fail;28/9/2025 16:16;Visa;Karaj;545116.0;17
fail;22/9/2025 23:17;MasterCard;Ahvaz;205000.0;56
fail;14/9/2025 23:59;Visa;Shiraz;583952.0;50
success;7/9/2025 21:23;Vsa;Isfahan;1427657.0;7
fail;5/9/2025 10:48;Master-Card;Isfahan;585954.0;50
failed;29/9/2025 0:00;Discover;Shiraz;50200.0;60
Success;22/9/2025 14:00;MasterCard;Tehran;-5000.0;83
success;5/9/2025 5:56;Master Card;karaj;1158713.0;7
fail;30/9/2025 14:02;MasterCard;Isfahan;1578078.0;40
fail;23/9/2025 6:06;visa;Shiraz;0.0;45
success;2/9/2025 12:12;Visa;Mashhad;333333.0;59
success;30/9/2025 2:30;Master-Card;Mashhad;0.0;89
success;27/9/2025 23:59;MasterCard;Karaj;650000.0;75
success;21/9/2025 23:17;Visa;Shiraz;9999999999.0;55
fail;22/9/2025 19:51;VISA;Tabriz;250000.0;64
failed;6/9/2025 6:30;VISA;Tehran;1578078.0;65
fail;15/9/2025 0:00;Discover;karaj;177050.0;54
success;21/9/2025 8:59;Master Card;THR;1578078.0;97
success;10/9/2025 0:00;Visa;Tehran;100000.0;40
fail;23/9/2025 4:04;MastCard;Tabriz;1.0;53
success;26/9/2025 17:07;Visa;Tabriz;-5000.0;44
failed;24/9/2025 23:59;Discover;tehr@n;9999999999.0;63
success;7/9/2025 5:56;Vsa;Tabriz;343679.0;2
fail;5/9/2025 3:00;Discover;Tehran;200000.0;79
fail;1/9/2025 4:04;Visa;Tehran;-5000.0;21
fail;13/9/2025 2:30;MasterCard;Karaj;177050.0;89
fail;21/9/2025 7:08;Visa;THR;177050.0;50
FAIL;26/9/2025 1:51;MastCard;Isfahan;333333.0;81
success;18/9/2025 18:00;Visa;Tehran;-999999.0;52
fail;13/9/2025 3:27;Vsa;Qom;-5000.0;9
Success;21/9/2025 11:11;Discover;Tabriz;0.0;100
success;21/9/2025 6:30;Discover;Tehran;976246.0;20
fail;18/9/2025 20:33;Discover;THR;-5000.0;83
fail;5/9/2025 11:11;Amex;THR;471227.0;18
fail;13/9/2025 21:23;Visa;Tehran ;555555.0;84
FAIL;4/9/2025 1:01;MasterCard;Mashhad;177050.0;30
success;17/9/2025 21:23;Discover;Tabriz;5000.0;65
failed;3/9/2025 6:30;Master-Card;Ahvaz;-999999.0;24
fail;17/9/2025 13:13;Visa;Tehran;1768588.0;89
failed;28/9/2025 17:07;Vsa;Tabriz;1387769.0;47
fail;11/9/2025 11:11;Visa;Tabriz;9999999999.0;83
succeed;21/9/2025 2:24;Visa;tehr@n;1502601.0;95
Success;20/9/2025 9:45;Visa;Karaj;-5000.0;91
fail;23/9/2025 13:10;Visa;Tehran;583952.0;44
success;21/9/2025 5:23;MasterCard;Tehran;0.0;29
success;26/9/2025 4:04;visa;karaj;-5000.0;77
failed;30/9/2025 20:33;Visa;Ahvaz;419089.0;68
fail;4/9/2025 20:20;MasterCard;Shiraz;850000.0;17
success;2/9/2025 8:08;Discover;Tehran;1502601.0;98
failed;20/9/2025 2:30;Discover;Mashhad;0.0;5
success;16/9/2025 13:10;Discover;Qom;9999999999.0;93
fail;28/9/2025 2:20;Master-Card;tehr@n;443463.0;89
failed;18/9/2025 23:17;Visa;Tehran;63489.0;81
fail;8/9/2025 10:48;Vsa;Mashhad;471227.0;50
success;3/9/2025 21:21;Discover;Tehran;0.0;40
fail;9/9/2025 2:37;Discover;Isfahan;1050805.0;46
fail;29/9/2025 13:13;MasterCard;Tehran;976246.0;51
success;20/9/2025 7:08;Discover;karaj;1578078.0;11
success;29/9/2025 13:13;Visa;Tabriz;412308.0;12
success;6/9/2025 21:23;Visa;Isfahan;914465.0;13
success;10/9/2025 21:21;Discover;Isfahan;177050.0;64
fail;21/9/2025 21:21;Vsa;THR;585954.0;8
fail;10/9/2025 2:24;Visa;Ahvaz;-999999.0;65
success;13/9/2025 10:48;MastCard;Tehran;-999999.0;9
fail;17/9/2025 16:16;Discover;Tehran;343679.0;93
success;9/9/2025 9:00;Master-Card;Qom;177050.0;2
success;17/9/2025 17:17;MasterCard;Isfahan;333333.0;78
Success;24/9/2025 12:12;Visa;Tabriz;-999999.0;13
success;9/9/2025 9:45;visa;Ahvaz;583952.0;2
fail;9/9/2025 7:08;Visa;Tehran;774681.0;68
failed;1/9/2025 12:12;Amex;Tehran ;976246.0;76
succeed;2/9/2025 16:40;Amex;Tehran;63489.0;48
success;28/9/2025 4:04;Discover;Tehran;1050805.0;74
FAIL;16/9/2025 9:00;Master Card;Tabriz;-999999.0;3
success;29/9/2025 11:11;Vsa;Mashhad;1782689.0;68
success;1/9/2025 2:30;Vsa;Tabriz;250000.0;6
fail;10/9/2025 2:37;VISA;Karaj;-5000.0;88
success;18/9/2025 9:00;MasterCard;Isfahan;976246.0;5
fail;26/9/2025 8:59;Visa;Tehran;-5000.0;3
fail;28/9/2025 13:13;MastCard;THR;914282.0;10
fail;8/9/2025 2:54;Discover;tehr@n;177050.0;43
fail;21/9/2025 19:19;Visa;Shiraz;1502601.0;19
fail;28/9/2025 13:13;MasterCard;Ahvaz;471227.0;14
success;11/9/2025 22:27;nan;Tehran;0.0;21
fail;23/9/2025 3:27;Visa;Tabriz;555555.0;43
succeed;2/9/2025 1:01;Master-Card;Tabriz;1.0;28
fail;8/9/2025 2:30;MasterCard;Tehran ;50200.0;21
success;27/9/2025 19:19;Visa;Mashhad;-999999.0;36
fail;22/9/2025 21:23;Vsa;Tehran;1387769.0;24
fail;8/9/2025 4:04;VISA;Isfahan;976246.0;54
fail;17/9/2025 7:08;Discover;Tehran;914465.0;38
success;15/9/2025 4:40;Discover;Tabriz;0.0;17
success;17/9/2025 19:51;Discover;Mashhad;99999.0;22
fail;28/9/2025 8:08;Vsa;Tabriz;976246.0;83
fail;23/9/2025 12:12;Visa;Tehran;9999999999.0;45
fail;24/9/2025 16:40;Visa;Tehran;1578078.0;74
failed;13/9/2025 14:55;MastCard;Qom;-5000.0;61
success;19/9/2025 2:37;MasterCard;Karaj;585954.0;11
fail;5/9/2025 3:27;Discover;Isfahan;419089.0;61
fail;12/9/2025 9:00;Master-Card;Karaj;0.0;38
Success;1/9/2025 1:01;nan;Tehran;585954.0;66
fail;23/9/2025 12:34;Master Card;Tehran;471227.0;33
success;5/9/2025 12:44;Discover;karaj;177050.0;43
fail;8/9/2025 3:00;nan;Isfahan;5000.0;31
success;13/9/2025 2:30;MastCard;Isfahan;1305967.0;35
FAIL;8/9/2025 11:11;Visa;tehr@n;1768588.0;37
succeed;25/9/2025 3:27;Amex;Isfahan;343679.0;47
success;23/9/2025 12:44;Visa;Tehran;419089.0;23
success;11/9/2025 0:00;MastCard;tehr@n;333333.0;36
success;1/9/2025 18:45;MastCard;Tehran;585954.0;40
fail;13/9/2025 11:11;Vsa;Shiraz;0.0;91
succeed;19/9/2025 23:59;Visa;Tabriz;100000.0;90
success;24/9/2025 0:00;Amex;Mashhad;583952.0;81
success;3/9/2025 16:16;Visa;Qom;1578078.0;15
fail;24/9/2025 19:40;Master Card;Isfahan;1050805.0;37
success;17/9/2025 1:51;MastCard;Ahvaz;177050.0;4
succeed;5/9/2025 8:59;Visa;tehr@n;50200.0;22
success;20/9/2025 5:56;Visa;Tehran;100.5;81
fail;21/9/2025 2:30;Amex;Ahvaz;177050.0;22
fail;8/9/2025 14:11;MasterCard;Tehran;1472823.0;81
fail;26/9/2025 10:48;MastCard;Tehran;123456.0;78
Success;14/9/2025 14:55;Discover;tehr@n;-999999.0;78
succeed;4/9/2025 11:11;Amex;Mashhad;-999999.0;17
Success;11/9/2025 23:59;Visa;Tehran;177050.0;72
success;20/9/2025 7:08;MasterCard;Qom;-5000.0;99
success;15/9/2025 3:27;Master Card;Tabriz;1463119.0;91
success;19/9/2025 21:23;Amex;Mashhad;0.0;95
success;7/9/2025 14:11;Visa;Shiraz;471227.0;87
success;19/9/2025 13:10;visa;THR;123456.0;80
success;28/9/2025 12:34;Visa;Tehran;100.5;95
success;19/9/2025 2:37;MastCard;Tabriz;650000.0;80
fail;11/9/2025 23:17;MasterCard;Tehran;1050805.0;38
fail;26/9/2025 9:45;Discover;Tehran;0.0;24
failed;5/9/2025 12:34;Visa;tehr@n;412308.0;100
failed;5/9/2025 9:00;Visa;tehr@n;583952.0;6
success;30/9/2025 16:16;Master-Card;Ahvaz;583952.0;68
fail;22/9/2025 4:04;Master-Card;Shiraz;9999999999.0;82
Success;8/9/2025 19:51;MasterCard;karaj;99999.0;6
success;10/9/2025 4:40;Visa;Tehran;-5000.0;26
success;6/9/2025 2:37;Master-Card;Tehran;12345.0;92
success;15/9/2025 18:12;MasterCard;Tabriz;976246.0;41
success;16/9/2025 10:48;MasterCard;karaj;1387769.0;75
success;28/9/2025 22:27;MasterCard;Mashhad;123456.0;38
failed;17/9/2025 7:08;Discover;Mashhad;1427657.0;80
fail;8/9/2025 17:17;MasterCard;Tabriz;177050.0;83
fail;8/9/2025 1:01;Amex;Shiraz;-5000.0;43
fail;25/9/2025 21:10;MasterCard;THR;1000.0;53
fail;9/9/2025 14:30;Master-Card;Tabriz;9999999999.0;15
fail;2/9/2025 23:59;Discover;Shiraz;850000.0;91
fail;15/9/2025 10:48;Amex;Tabriz;1305967.0;56
fail;18/9/2025 13:10;Discover;Ahvaz;452545.0;56
fail;3/9/2025 23:59;MastCard;Mashhad;100.5;31
fail;17/9/2025 2:30;Visa;Isfahan;123456.0;83
fail;4/9/2025 14:02;Visa;Isfahan;1427657.0;57
success;30/9/2025 15:45;Vsa;Tehran;1782689.0;51
success;4/9/2025 14:00;Visa;THR;555555.0;24
fail;14/9/2025 19:51;Amex;tehr@n;1387769.0;58
success;9/9/2025 10:05;VISA;Mashhad;0.0;73
succeed;9/9/2025 19:29;MasterCard;Tabriz;200000.0;88
Success;25/9/2025 16:16;Visa;Shiraz;1768588.0;4
fail;26/9/2025 13:13;Discover;Mashhad;1387769.0;10
failed;23/9/2025 2:24;Vsa;Tabriz;1502601.0;63
fail;30/9/2025 0:00;Discover;Tehran;774681.0;73
fail;18/9/2025 7:07;MastCard;TEHRAN;1578078.0;83
fail;10/9/2025 18:12;Vsa;Ahvaz;1305967.0;15
fail;21/9/2025 17:17;MasterCard;karaj;200000.0;99
success;4/9/2025 13:13;Vsa;Isfahan;0.0;63
success;12/9/2025 23:59;Discover;Ahvaz;555555.0;19
success;27/9/2025 7:08;MasterCard;Qom;300000.0;63
fail;8/9/2025 2:37;MastCard;Isfahan;914465.0;56
fail;2/9/2025 18:12;Visa;karaj;177050.0;21
fail;22/9/2025 4:40;Discover;nan;1427657.0;34
fail;13/9/2025 14:30;Amex;TEHRAN;0.0;17
succeed;21/9/2025 16:40;Amex;Ahvaz;-5000.0;18
success;16/9/2025 20:33;MasterCard;Ahvaz;123456.0;81
FAIL;28/9/2025 15:45;Vsa;Shiraz;100000.0;66
success;2/9/2025 0:00;MasterCard;THR;850000.0;51
success;11/9/2025 2:30;Master-Card;Mashhad;1158713.0;65
fail;10/9/2025 9:09;MastCard;Tehran;850000.0;43
success;15/9/2025 9:45;Discover;Ahvaz;-5000.0;57
success;17/9/2025 7:32;MasterCard;TEHRAN;450000.0;10
failed;8/9/2025 3:00;MastCard;Isfahan;976246.0;37
success;18/9/2025 9:00;Master-Card;Ahvaz;585954.0;48
fail;23/9/2025 3:27;Visa;Tabriz;100000.0;69
success;9/9/2025 2:54;MasterCard;tehr@n;412308.0;56
failed;25/9/2025 18:00;Visa;Karaj;-5000.0;76
success;8/9/2025 10:48;Discover;Qom;650000.0;36
success;27/9/2025 12:44;MastCard;Ahvaz;0.0;31
fail;14/9/2025 3:27;Visa;karaj;-5000.0;55
success;28/9/2025 3:27;Amex;TEHRAN;1000.0;38
fail;26/9/2025 4:15;Master-Card;TEHRAN;-5000.0;73
fail;25/9/2025 12:12;VISA;Tehran;-999999.0;91
success;18/9/2025 17:07;Visa;Tehran;1463119.0;15
fail;22/9/2025 2:37;MastCard;karaj;976246.0;16
success;20/9/2025 4:15;nan;tehr@n;443463.0;77
failed;30/9/2025 5:56;Visa;Tabriz;333333.0;90
fail;20/9/2025 18:12;MasterCard;Tehran;50200.0;95
success;21/9/2025 17:07;nan;Tabriz;452545.0;53
success;12/9/2025 9:00;Visa;Isfahan;1768588.0;56
fail;19/9/2025 8:08;nan;Ahvaz;850000.0;7
success;14/9/2025 7:08;MasterCard;Tehran;1502601.0;57
success;17/9/2025 0:00;Visa;Tabriz;177050.0;55
success;24/9/2025 10:05;MasterCard;TEHRAN;1578078.0;52
Success;21/9/2025 16:40;Discover;Tehran;300000.0;4
success;3/9/2025 8:08;Discover;Ahvaz;50200.0;43
succeed;26/9/2025 20:33;MasterCard;Isfahan;583952.0;40
success;30/9/2025 7:08;MasterCard;Shiraz;555555.0;30
fail;23/9/2025 14:11;MasterCard;Tehran;300000.0;10
success;7/9/2025 1:01;Visa;Tabriz;0.0;95
fail;17/9/2025 12:34;Vsa;Isfahan;343679.0;7
success;12/9/2025 2:30;MasterCard;THR;1463119.0;36
success;9/9/2025 10:05;Vsa;Qom;976246.0;35
success;15/9/2025 4:40;Vsa;Tehran;-5000.0;89
fail;18/9/2025 2:30;Discover;Ahvaz;50200.0;39
success;21/9/2025 2:54;Visa;Tehran;-5000.0;36
fail;13/9/2025 19:29;nan;tehr@n;914282.0;20
success;30/9/2025 20:33;MastCard;Tabriz;1578078.0;49
failed;21/9/2025 2:30;Visa;Mashhad;100.5;97
FAIL;30/9/2025 0:00;MastCard;Tehran;914282.0;59
fail;8/9/2025 7:07;Visa;Qom;545116.0;49
success;14/9/2025 21:21;Visa;Mashhad;914282.0;91
success;8/9/2025 7:08;MasterCard;Isfahan;1768588.0;26
Success;14/9/2025 9:00;Visa;Tehran;545116.0;36
success;7/9/2025 5:23;VISA;THR;99999.0;43
fail;23/9/2025 16:40;Master-Card;Ahvaz;200000.0;100
success;12/9/2025 7:07;Amex;Shiraz;1472823.0;43
success;11/9/2025 5:56;Visa;Qom;976246.0;100
success;22/9/2025 14:11;Discover;Karaj;177050.0;76
failed;22/9/2025 18:12;Discover;Tehran;-5000.0;33
fail;11/9/2025 19:51;MasterCard;tehr@n;850000.0;78
Success;25/9/2025 7:08;Visa;Tabriz;1305967.0;98
fail;22/9/2025 8:08;Amex;Shiraz;1768588.0;45
succeed;28/9/2025 16:40;MasterCard;Shiraz;1578078.0;45
failed;29/9/2025 4:04;Master Card;Shiraz;976246.0;89
success;13/9/2025 7:08;nan;THR;471227.0;15
success;18/9/2025 4:04;Amex;Tabriz;1782689.0;96
fail;2/9/2025 17:17;Amex;Ahvaz;9999999999.0;17
fail;29/9/2025 17:17;Visa;Qom;650000.0;12
fail;21/9/2025 21:23;Visa;Tehran;63489.0;22
fail;15/9/2025 22:27;Master-Card;Isfahan;585954.0;23
success;20/9/2025 8:59;MastCard;karaj;300000.0;91
fail;27/9/2025 14:00;Visa;Tabriz;1578078.0;78
failed;18/9/2025 7:32;Amex;Mashhad;471227.0;12
success;15/9/2025 21:21;nan;Mashhad;177050.0;68
success;19/9/2025 19:19;Discover;Shiraz;1387769.0;51
